sale_id,order_date,customer_id,product_id,region,quantity,unit_price,discount
SALE0003954,2024-11-15,CUST00013,PROD00064,Europe West,4,838.35,0.2
SALE0003955,2024-07-06,CUST00882,PROD00165,Asia Pacific,6,288.19,0.0
SALE0003956,2025-05-28,CUST00970,PROD00040,North America,7,163.37,0.15
SALE0003957,2024-12-03,CUST00469,PROD00039,Europe South,7,1157.54,0.1
SALE0003958,2024-06-20,CUST00943,PROD00024,Europe West,8,1405.98,0.05
SALE0003959,2025-07-30,CUST00612,PROD00062,Asia Pacific,5,844.54,0.2
SALE0003960,2025-11-16,CUST00878,PROD00162,Europe South,4,507.21,0.0
SALE0003961,2025-09-25,CUST00110,PROD00145,North America,1,189.94,0.2
SALE0003962,2024-02-03,CUST00635,PROD00087,Europe South,1,1995.6,0.2
SALE0003963,2024-01-14,CUST00970,PROD00088,North America,5,1554.01,0.0
SALE0003964,2024-11-08,CUST00456,PROD00007,North America,7,1177.01,0.15
SALE0003965,2025-08-06,CUST00985,PROD00019,North America,3,625.49,0.0
SALE0003966,2024-02-26,CUST00377,PROD00126,Europe South,4,1703.32,0.15
SALE0003967,2024-07-16,CUST00995,PROD00066,Asia Pacific,7,549.8,0.15
SALE0003968,2025-01-18,CUST00078,PROD00070,North America,5,114.82,0.05
SALE0003969,2025-11-02,CUST00023,PROD00057,North America,5,1863.01,0.2
SALE0003970,2024-02-07,CUST00921,PROD00127,Europe West,2,1852.82,0.0
SALE0003971,2024-05-27,CUST00270,PROD00074,Europe West,8,807.84,0.2
SALE0003972,2024-07-30,CUST00124,PROD00004,Europe West,1,1948.88,0.05
SALE0003973,2024-06-29,CUST00015,PROD00154,Europe West,2,1937.12,0.0
SALE0003974,2024-08-30,CUST00467,PROD00163,Asia Pacific,10,929.47,0.15
SALE0003975,2025-07-26,CUST00280,PROD00152,Europe West,5,305.16,0.0
SALE0003976,2025-12-22,CUST00577,PROD00052,Asia Pacific,8,1718.79,0.0
SALE0003977,2025-12-11,CUST00157,PROD00101,North America,4,758.79,0.0
SALE0003978,2025-02-13,CUST00695,PROD00122,Asia Pacific,7,133.94,0.0
SALE0003979,2024-02-10,CUST00510,PROD00048,Europe West,7,1351.5,0.2
SALE0003980,2025-04-23,CUST00423,PROD00024,Europe West,3,1405.98,0.0
SALE0003981,2025-08-15,CUST00919,PROD00111,Asia Pacific,1,1843.34,0.15
SALE0003982,2024-03-07,CUST00983,PROD00087,Europe South,5,1995.6,
SALE0003983,2024-10-17,CUST00737,PROD00165,Europe South,8,288.19,0.0
SALE0003984,2024-10-02,CUST00025,PROD00115,Europe South,5,751.26,0.2
SALE0003985,2024-07-13,CUST00241,PROD00161,North America,8,1498.68,0.2
SALE0003986,2024-01-04,CUST00666,PROD00143,Europe West,1,623.53,0.2
SALE0003987,2025-08-01,CUST00856,PROD00019,Asia Pacific,7,625.49,0.1
SALE0003988,2025-12-22,CUST00501,PROD00123,Asia Pacific,4,1328.26,0.15
SALE0003989,2024-02-20,CUST00294,PROD00113,Asia Pacific,6,1044.32,0.0
SALE0003990,2025-09-06,CUST00377,PROD00135,Europe South,8,1173.57,0.2
SALE0003991,2025-04-30,CUST00558,PROD00089,Europe West,3,1467.6,0.0
SALE0003992,2025-11-07,CUST00924,PROD00133,Asia Pacific,6,413.4,0.15
SALE0003993,2025-07-20,CUST00554,PROD00009,North America,3,1303.18,0.0
SALE0003994,2025-10-18,CUST00356,PROD00018,North America,7,1221.58,0.0
SALE0003995,2025-08-19,CUST00412,PROD00146,North America,6,1617.12,0.05
SALE0003996,2024-12-23,CUST00786,PROD00036,North America,5,551.24,0.0
SALE0003997,2025-11-21,CUST00770,PROD00168,Asia Pacific,8,1965.31,0.15
SALE0003998,2025-07-11,CUST00418,PROD00151,Europe West,6,1714.58,0.05
SALE0003999,2024-03-31,CUST00617,PROD00040,Europe South,5,163.37,0.0
SALE0004000,2024-12-08,CUST00947,PROD00142,North America,6,423.2,0.15
SALE0004001,2025-04-24,CUST00462,PROD00068,Europe West,9,751.89,0.2
SALE0004002,2025-11-29,CUST00169,PROD00045,Asia Pacific,1,323.05,0.0
SALE0004003,2025-06-04,CUST00941,PROD00072,North America,3,1036.39,0.1
SALE0004004,2024-12-17,CUST00554,PROD00017,North America,3,912.21,0.2
SALE0004005,2025-08-12,CUST00143,PROD00046,North America,4,1548.92,0.2
SALE0004006,2025-12-12,CUST00406,PROD00138,Europe Central,2,937.45,0.2
SALE0004007,2025-03-07,CUST00902,PROD00005,Europe Central,2,319.2,0.1
SALE0004008,2025-07-13,CUST00043,PROD00133,North America,9,413.4,0.0
SALE0004009,2025-08-14,CUST00005,PROD00015,North America,5,181.56,0.1
SALE0004010,2025-11-13,CUST00965,PROD00080,Europe West,3,918.92,0.15
SALE0004011,2024-08-22,CUST00701,PROD00141,Europe West,6,1929.62,
SALE0004012,2024-05-01,CUST00334,PROD00069,Europe Central,6,1349.92,0.1
SALE0004013,2025-02-10,CUST00536,PROD00112,Europe South,7,1795.6,0.0
SALE0004014,2025-08-15,CUST00360,PROD00073,North America,7,101.4,0.15
SALE0004015,2024-04-20,CUST00232,PROD00002,Europe Central,8,167.25,0.0
SALE0004016,2025-12-13,CUST00917,PROD00136,Europe West,4,319.27,0.15
SALE0004017,2024-01-03,CUST00915,PROD00063,Europe South,9,650.39,0.2
SALE0004018,2024-04-22,CUST00508,PROD00016,Asia Pacific,3,874.62,0.0
SALE0004019,2025-12-14,CUST00973,PROD00035,Europe South,5,1616.14,0.0
SALE0004020,2025-02-21,CUST00311,PROD00092,North America,4,309.63,0.1
SALE0004021,2025-10-17,CUST00099,PROD00161,North America,4,1498.68,0.0
SALE0004022,2024-01-19,CUST00032,PROD00111,Europe Central,5,1843.34,0.0
SALE0004023,2024-08-02,CUST00191,PROD00126,North America,2,1703.32,0.0
SALE0004024,2024-09-18,CUST00464,PROD00103,Asia Pacific,2,621.95,0.05
SALE0004025,2025-01-03,CUST00678,PROD00106,Europe West,7,989.14,0.0
SALE0004026,2025-12-17,CUST00612,PROD00079,Asia Pacific,5,181.91,0.0
SALE0004027,2025-02-03,CUST00384,PROD00112,Europe Central,4,1795.6,0.0
SALE0004028,2025-03-16,CUST00635,PROD00097,Europe South,10,1389.99,0.05
SALE0004029,2025-10-14,CUST00630,PROD00025,Europe West,10,336.03,0.0
SALE0004030,2025-11-28,CUST00504,PROD00017,Europe South,1,912.21,0.05
SALE0004031,2024-11-25,CUST00360,PROD00094,North America,1,57.58,0.0
SALE0004032,2025-12-20,CUST00485,PROD00049,Europe West,7,239.51,0.2
SALE0004033,2025-07-07,CUST00789,PROD00115,Europe South,2,751.26,0.05
SALE0004034,2025-12-08,CUST00602,PROD00006,Europe West,10,660.23,0.0
SALE0004035,2025-12-04,CUST00503,PROD00075,Europe West,1,1755.21,0.05
SALE0004036,2024-02-11,CUST00986,PROD00011,North America,8,627.24,0.2
SALE0004037,2024-03-31,CUST00487,PROD00126,Europe South,5,1703.32,0.1
SALE0004038,2024-04-06,CUST00085,PROD00014,Europe West,4,484.89,0.15
SALE0004039,2025-10-10,CUST00945,PROD00124,Asia Pacific,2,270.11,0.05
SALE0004040,2025-01-25,CUST00768,PROD00086,Europe South,6,742.86,0.0
SALE0004041,2025-09-12,CUST00481,PROD00140,Europe South,1,1076.49,0.0
SALE0004042,2024-11-15,CUST00566,PROD00161,North America,8,1498.68,0.0
SALE0004043,2025-09-22,CUST00421,PROD00154,Europe South,2,1937.12,0.0
SALE0004044,2025-12-03,CUST00132,PROD00115,North America,10,751.26,0.2
SALE0004045,2025-11-24,CUST00800,PROD00169,Asia Pacific,1,270.12,0.1
SALE0004046,2025-04-02,CUST00071,PROD00018,North America,9,1221.58,0.0
SALE0004047,2025-04-21,CUST00282,PROD00068,Europe South,10,751.89,0.05
SALE0004048,2025-07-04,CUST00670,PROD00039,Asia Pacific,1,1157.54,0.0
SALE0004049,2025-08-24,CUST00121,PROD00106,Europe South,9,989.14,0.05
SALE0004050,2024-06-29,CUST00924,PROD00051,Asia Pacific,8,15.11,0.0
SALE0004051,2024-06-17,CUST00041,PROD00123,Europe South,5,1328.26,0.1
SALE0004052,2024-12-07,CUST00437,PROD00162,North America,2,507.21,0.15
SALE0004053,2024-06-09,CUST00992,PROD00019,Europe South,2,625.49,0.0
SALE0004054,2025-05-10,CUST00498,PROD00084,Europe West,4,1481.76,0.0
SALE0004055,2025-02-02,CUST00795,PROD00102,North America,3,1478.78,0.2
SALE0004056,2025-01-22,CUST00045,PROD00130,Europe West,5,642.93,0.0
SALE0004057,2024-08-18,CUST00349,PROD00071,Europe West,10,454.14,0.2
SALE0004058,2025-05-22,CUST00235,PROD00028,Europe South,8,342.26,0.2
SALE0004059,2025-12-20,CUST00971,PROD00041,North America,2,915.84,0.0
SALE0004060,2024-06-19,CUST00143,PROD00133,North America,3,413.4,0.15
SALE0004061,2025-09-13,CUST00577,PROD00107,Asia Pacific,1,129.19,0.05
SALE0004062,2025-05-25,CUST00376,PROD00018,Europe Central,7,1221.58,0.0
SALE0004063,2025-12-28,CUST00538,PROD00007,Europe South,6,1177.01,0.15
SALE0004064,2025-07-12,CUST00109,PROD00144,Asia Pacific,7,1706.44,0.05
SALE0004065,2024-02-06,CUST00286,PROD00141,North America,7,1929.62,0.1
SALE0004066,2025-12-21,CUST00433,PROD00148,Europe West,2,1412.36,0.0
SALE0004067,2024-04-01,CUST00270,PROD00024,Europe West,6,1405.98,0.05
SALE0004068,2025-02-16,CUST00520,PROD00167,Asia Pacific,4,1662.44,0.0
SALE0004069,2024-05-05,CUST00025,PROD00116,Europe South,3,1949.36,0.0
SALE0004070,2025-08-09,CUST00192,PROD00115,Europe West,4,751.26,0.05
SALE0004071,2025-11-08,CUST00560,PROD00071,Europe South,6,454.14,0.1
SALE0004072,2024-09-28,CUST00490,PROD00148,Europe South,2,1412.36,0.2
SALE0004073,2025-11-05,CUST00190,PROD00109,North America,10,1426.19,0.05
SALE0004074,2024-04-30,CUST00574,PROD00003,Asia Pacific,1,1842.64,0.0
SALE0004075,2024-07-28,CUST00151,PROD00153,Europe West,5,1425.2,0.0
SALE0004076,2025-12-21,CUST00401,PROD00097,Europe West,1,1389.99,0.0
SALE0004077,2024-03-04,CUST00523,PROD00111,North America,1,1843.34,0.0
SALE0004078,2025-06-23,CUST00682,PROD00108,Europe South,5,1993.95,0.1
SALE0004079,2025-06-29,CUST00010,PROD00143,Europe West,5,623.53,0.2
SALE0004080,2024-05-22,CUST00328,PROD00057,North America,4,1863.01,0.2
SALE0004081,2025-05-08,CUST00821,PROD00073,Europe Central,4,101.4,0.0
SALE0004082,2025-11-12,CUST00487,PROD00145,Europe South,8,189.94,0.05
SALE0004083,2024-08-09,CUST00102,PROD00040,Europe West,3,163.37,0.05
SALE0004084,2025-07-22,CUST00649,PROD00148,Europe South,9,1412.36,0.2
SALE0004085,2024-03-15,CUST00150,PROD00019,Europe South,3,625.49,0.2
SALE0004086,2025-06-08,CUST00149,PROD00047,Europe West,2,1789.59,0.05
SALE0004087,2025-06-11,CUST00075,PROD00011,Europe West,10,627.24,0.0
SALE0004088,2024-09-11,CUST00642,PROD00099,Europe West,7,676.68,0.2
SALE0004089,2025-10-04,CUST00371,PROD00165,Europe South,4,288.19,0.2
SALE0004090,2024-09-27,CUST00417,PROD00093,North America,1,1865.47,0.2
SALE0004091,2025-03-20,CUST00044,PROD00104,Europe West,6,1064.33,0.2
SALE0004092,2025-02-10,CUST00029,PROD00096,Europe South,4,1275.52,0.15
SALE0004093,2025-01-19,CUST00401,PROD00134,Europe West,8,1562.07,0.1
SALE0004094,2024-08-20,CUST00767,PROD00061,Europe South,3,1483.92,0.05
SALE0004095,2025-09-23,CUST00973,PROD00060,Europe South,9,1828.76,0.05
SALE0004096,2025-10-25,CUST00893,PROD00083,North America,3,1571.17,0.0
SALE0004097,2025-09-07,CUST00534,PROD00087,Europe South,5,1995.6,0.05
SALE0004098,2024-03-19,CUST00444,PROD00128,North America,10,1404.44,0.0
SALE0004099,2025-03-05,CUST00068,PROD00058,North America,9,1716.4,0.0
SALE0004100,2025-12-24,CUST00914,PROD00116,Europe South,3,1949.36,0.2
SALE0004101,2025-10-20,CUST00041,PROD00033,Europe South,6,1545.15,0.0
SALE0004102,2025-02-08,CUST00288,PROD00042,North America,8,120.32,0.15
SALE0004103,2024-12-17,CUST00311,PROD00165,North America,9,288.19,0.1
SALE0004104,2024-12-02,CUST00942,PROD00105,North America,5,483.95,0.2
SALE0004105,2025-04-28,CUST00524,PROD00028,Europe West,8,342.26,0.05
SALE0004106,2025-12-07,CUST00604,PROD00046,North America,9,1548.92,0.15
SALE0004107,2025-09-13,CUST00614,PROD00011,Europe South,10,627.24,0.0
SALE0004108,2025-04-27,CUST00346,PROD00018,Europe South,2,1221.58,0.15
SALE0004109,2025-05-18,CUST00999,PROD00090,Europe South,6,1097.65,0.1
SALE0004110,2025-06-15,CUST00632,PROD00022,Europe West,2,247.69,0.0
SALE0004111,2025-10-08,CUST00275,PROD00137,Europe South,5,337.11,0.2
SALE0004112,2024-10-24,CUST00609,PROD00014,Europe South,9,484.89,0.0
SALE0004113,2024-11-18,CUST00950,PROD00056,Europe South,6,1841.25,0.0
SALE0004114,2025-08-04,CUST00196,PROD00056,Europe West,6,1841.25,0.0
SALE0004115,2024-07-17,CUST00846,PROD00004,Europe West,6,1948.88,0.1
SALE0004116,2025-11-25,CUST00422,PROD00154,Europe Central,5,1937.12,
SALE0004117,2025-09-06,CUST00435,PROD00147,Europe South,4,615.39,0.2
SALE0004118,2025-09-21,CUST00912,PROD00015,Europe Central,3,181.56,0.2
SALE0004119,2025-12-07,CUST00303,PROD00063,Europe West,4,650.39,0.15
SALE0004120,2025-12-05,CUST00371,PROD00018,Europe South,9,1221.58,0.1
SALE0004121,2024-11-26,CUST00210,PROD00084,North America,8,1481.76,0.1
SALE0004122,2025-06-18,CUST00178,PROD00096,Europe South,2,1275.52,0.15
SALE0004123,2024-10-27,CUST00654,PROD00164,Europe West,4,1609.75,0.0
SALE0004124,2025-09-06,CUST00809,PROD00013,Europe South,6,1907.32,0.0
SALE0004125,2025-10-27,CUST00830,PROD00149,Europe West,8,1210.57,0.0
SALE0004126,2024-09-10,CUST00402,PROD00110,Europe West,8,195.12,0.15
SALE0004127,2024-10-06,CUST00955,PROD00065,Europe West,10,1443.37,0.05
SALE0004128,2025-07-06,CUST00350,PROD00169,Europe South,3,270.12,0.0
SALE0004129,2025-09-14,CUST00074,PROD00100,Europe West,5,1520.27,0.0
SALE0004130,2025-01-22,CUST00833,PROD00009,North America,9,1303.18,0.05
SALE0004131,2024-01-06,CUST00069,PROD00023,Europe South,4,1418.72,0.2
SALE0004132,2024-09-19,CUST00951,PROD00119,North America,8,1278.06,0.05
SALE0004133,2025-07-19,CUST00598,PROD00076,Europe South,5,1733.4,0.1
SALE0004134,2025-08-06,CUST00431,PROD00088,Europe West,4,1554.01,0.0
SALE0004135,2024-02-24,CUST00438,PROD00126,North America,8,1703.32,0.1
SALE0004136,2024-04-22,CUST00488,PROD00063,Europe West,7,650.39,0.05
SALE0004137,2024-11-18,CUST00123,PROD00028,Europe West,3,342.26,0.0
SALE0004138,2024-05-07,CUST00371,PROD00039,Europe South,1,1157.54,0.0
SALE0004139,2024-03-14,CUST00285,PROD00063,Asia Pacific,2,650.39,0.1
SALE0004140,2025-07-04,CUST00275,PROD00103,Europe South,3,621.95,0.2
SALE0004141,2024-04-10,CUST00948,PROD00160,Europe South,7,909.88,0.0
SALE0004142,2024-02-12,CUST00913,PROD00024,Europe West,10,1405.98,0.0
SALE0004143,2024-01-13,CUST00115,PROD00068,North America,6,751.89,0.1
SALE0004144,2024-10-12,CUST00292,PROD00089,North America,7,1467.6,0.0
SALE0004145,2024-08-26,CUST00226,PROD00101,North America,10,758.79,0.1
SALE0004146,2025-08-09,CUST00770,PROD00073,Asia Pacific,5,101.4,0.1
SALE0004147,2024-12-30,CUST00861,PROD00099,Europe West,4,676.68,0.0
SALE0004148,2024-01-26,CUST00567,PROD00001,Europe South,10,176.36,0.0
SALE0004149,2024-08-15,CUST00176,PROD00087,Europe South,7,1995.6,0.0
SALE0004150,2025-07-10,CUST00632,PROD00064,Europe West,1,838.35,0.0
SALE0004151,2024-04-05,CUST00585,PROD00131,Europe Central,10,551.19,0.0
SALE0004152,2025-05-14,CUST00128,PROD00167,Europe Central,2,1662.44,0.0
SALE0004153,2025-02-22,CUST00227,PROD00040,North America,4,163.37,0.05
SALE0004154,2025-09-18,CUST00170,PROD00151,Asia Pacific,3,1714.58,0.0
SALE0004155,2024-10-15,CUST00110,PROD00017,North America,1,912.21,0.0
SALE0004156,2025-11-20,CUST00316,PROD00082,North America,7,590.27,0.1
SALE0004157,2025-09-08,CUST00870,PROD00012,North America,7,880.6,0.05
SALE0004158,2024-08-08,CUST00238,PROD00026,Europe South,2,1906.5,0.2
SALE0004159,2024-03-26,CUST00419,PROD00078,Europe Central,8,628.29,0.05
SALE0004160,2024-06-04,CUST00757,PROD00160,Europe South,7,909.88,0.2
SALE0004161,2025-09-23,CUST00769,PROD00045,Europe Central,7,323.05,0.0
SALE0004162,2025-07-10,CUST00784,PROD00033,Europe South,5,1545.15,0.0
SALE0004163,2025-11-22,CUST00504,PROD00102,Europe South,7,1478.78,0.2
SALE0004164,2025-06-22,CUST00351,PROD00067,North America,6,165.0,0.0
SALE0004165,2025-05-28,CUST00520,PROD00156,Asia Pacific,10,107.41,0.05
SALE0004166,2025-03-30,CUST00622,PROD00043,Europe South,4,1720.13,0.0
SALE0004167,2024-05-29,CUST00721,PROD00040,North America,2,163.37,0.1
SALE0004168,2025-12-18,CUST00700,PROD00107,North America,7,129.19,0.0
SALE0004169,2025-02-19,CUST00213,PROD00014,Europe South,4,484.89,0.0
SALE0004170,2024-12-29,CUST00415,PROD00023,Europe South,5,1418.72,0.0
SALE0004171,2024-10-26,CUST00921,PROD00161,Europe West,4,1498.68,
SALE0004172,2025-09-08,CUST00899,PROD00145,Europe South,8,189.94,0.0
SALE0004173,2025-12-05,CUST00958,PROD00050,North America,10,1484.15,0.0
SALE0004174,2025-10-24,CUST00715,PROD00067,Europe South,2,165.0,0.05
SALE0004175,2026-01-02,CUST00820,PROD00020,Europe West,1,1485.97,0.05
SALE0004176,2025-08-10,CUST00354,PROD00036,Europe West,6,551.24,0.05
SALE0004177,2024-01-23,CUST00503,PROD00136,Europe West,7,319.27,0.15
SALE0004178,2025-04-03,CUST00932,PROD00041,Europe Central,7,915.84,0.0
SALE0004179,2025-03-25,CUST00262,PROD00006,Europe South,6,660.23,0.0
SALE0004180,2024-10-04,CUST00376,PROD00069,Europe Central,5,1349.92,0.05
SALE0004181,2024-06-12,CUST00173,PROD00042,Europe Central,4,120.32,0.2
SALE0004182,2025-08-24,CUST00661,PROD00150,North America,9,437.89,0.1
SALE0004183,2025-06-29,CUST00830,PROD00062,Europe West,4,844.54,0.2
SALE0004184,2024-02-09,CUST00391,PROD00153,North America,6,1425.2,0.0
SALE0004185,2024-08-24,CUST00093,PROD00152,North America,3,305.16,0.0
SALE0004186,2025-09-24,CUST00713,PROD00111,Europe South,9,1843.34,0.0
SALE0004187,2024-09-15,CUST00082,PROD00114,North America,9,1404.69,0.0
SALE0004188,2025-04-10,CUST00153,PROD00114,Asia Pacific,5,1404.69,0.0
SALE0004189,2025-03-24,CUST00286,PROD00089,North America,3,1467.6,0.0
SALE0004190,2025-02-25,CUST00320,PROD00118,North America,3,1015.8,0.1
SALE0004191,2024-03-11,CUST00238,PROD00062,Europe South,2,844.54,0.1
SALE0004192,2024-02-25,CUST00587,PROD00057,Asia Pacific,3,1863.01,0.0
SALE0004193,2025-07-17,CUST00482,PROD00006,North America,7,660.23,0.0
SALE0004194,2024-08-31,CUST00018,PROD00030,Europe West,4,1564.44,0.1
SALE0004195,2026-01-01,CUST00079,PROD00019,Europe West,2,625.49,0.2
SALE0004196,2024-04-15,CUST00276,PROD00033,Europe West,3,1545.15,0.1
SALE0004197,2024-05-09,CUST00798,PROD00027,North America,8,1050.78,0.1
SALE0004198,2025-01-14,CUST00741,PROD00141,Europe West,3,1929.62,0.0
SALE0004199,2025-07-02,CUST00955,PROD00055,Europe West,3,734.31,0.0
SALE0004200,2024-01-11,CUST00334,PROD00063,Europe Central,3,650.39,0.2
SALE0004201,2024-10-07,CUST00526,PROD00084,North America,1,1481.76,0.1
SALE0004202,2025-06-02,CUST00917,PROD00058,Europe West,1,1716.4,0.05
SALE0004203,2024-05-20,CUST00172,PROD00034,Europe West,1,68.42,0.05
SALE0004204,2024-06-10,CUST00867,PROD00098,Europe Central,3,29.09,0.0
SALE0004205,2025-09-17,CUST00855,PROD00040,Asia Pacific,6,163.37,0.1
SALE0004206,2024-10-14,CUST00474,PROD00013,Asia Pacific,4,1907.32,0.05
SALE0004207,2024-06-30,CUST00728,PROD00062,Europe South,2,844.54,0.15
SALE0004208,2024-09-13,CUST00166,PROD00137,North America,10,337.11,0.2
SALE0004209,2024-02-15,CUST00069,PROD00134,Europe South,7,1562.07,0.0
SALE0004210,2024-01-03,CUST00295,PROD00123,Europe Central,8,1328.26,0.1
SALE0004211,2025-05-18,CUST00694,PROD00042,North America,7,120.32,0.1
SALE0004212,2025-07-10,CUST00744,PROD00023,Europe South,7,1418.72,0.1
SALE0004213,2025-04-24,CUST00986,PROD00003,North America,9,1842.64,0.0
SALE0004214,2025-09-14,CUST00592,PROD00149,Asia Pacific,7,1210.57,0.2
SALE0004215,2024-09-16,CUST00537,PROD00043,Europe South,7,1720.13,0.0
SALE0004216,2025-06-01,CUST00879,PROD00104,Europe South,8,1064.33,0.0
SALE0004217,2024-02-09,CUST00212,PROD00134,Europe South,2,1562.07,0.1
SALE0004218,2025-01-13,CUST00863,PROD00098,Europe South,5,29.09,0.0
SALE0004219,2025-09-12,CUST00926,PROD00152,North America,7,305.16,0.05
SALE0004220,2025-01-21,CUST00307,PROD00074,Asia Pacific,6,807.84,0.0
SALE0004221,2024-11-20,CUST00499,PROD00110,Asia Pacific,4,195.12,0.2
SALE0004222,2024-01-19,CUST00221,PROD00103,Europe Central,7,621.95,0.2
SALE0004223,2025-10-17,CUST00769,PROD00042,Europe Central,3,120.32,0.05
SALE0004224,2025-08-29,CUST00810,PROD00128,Europe Central,3,1404.44,0.15
SALE0004225,2024-11-07,CUST00406,PROD00066,Europe Central,4,549.8,0.0
SALE0004226,2024-01-19,CUST00923,PROD00127,Europe South,4,1852.82,0.05
SALE0004227,2024-09-17,CUST00499,PROD00100,Asia Pacific,7,1520.27,0.05
SALE0004228,2026-01-01,CUST00477,PROD00026,North America,6,1906.5,0.0
SALE0004229,2025-04-21,CUST00134,PROD00091,North America,7,1593.99,0.0
SALE0004230,2024-09-10,CUST00971,PROD00142,North America,3,423.2,0.15
SALE0004231,2024-04-15,CUST00303,PROD00011,Europe West,6,627.24,0.0
SALE0004232,2024-12-26,CUST00477,PROD00084,North America,7,1481.76,0.15
SALE0004233,2025-03-21,CUST00080,PROD00123,Asia Pacific,10,1328.26,0.0
SALE0004234,2024-12-31,CUST00841,PROD00103,North America,9,621.95,0.1
SALE0004235,2025-05-05,CUST00042,PROD00113,Europe South,8,1044.32,0.0
SALE0004236,2024-12-28,CUST00340,PROD00027,Europe Central,4,1050.78,0.0
SALE0004237,2025-06-04,CUST00170,PROD00142,Asia Pacific,1,423.2,0.0
SALE0004238,2024-05-31,CUST00763,PROD00124,Europe West,9,270.11,0.0
SALE0004239,2024-03-04,CUST00026,PROD00044,Europe South,9,342.09,0.0
SALE0004240,2025-10-09,CUST00534,PROD00150,Europe South,6,437.89,0.0
SALE0004241,2025-04-06,CUST00414,PROD00147,Europe South,6,615.39,0.2
SALE0004242,2025-09-21,CUST00472,PROD00006,Europe West,6,660.23,0.1
SALE0004243,2024-12-02,CUST00292,PROD00077,North America,6,1549.32,0.0
SALE0004244,2025-06-15,CUST00600,PROD00100,Europe West,2,1520.27,0.05
SALE0004245,2025-05-16,CUST00444,PROD00127,North America,9,1852.82,0.0
SALE0004246,2025-11-15,CUST00799,PROD00060,Asia Pacific,9,1828.76,0.15
SALE0004247,2025-08-04,CUST00519,PROD00147,Europe West,2,615.39,
SALE0004248,2025-01-23,CUST00339,PROD00101,Europe West,8,758.79,0.15
SALE0004249,2025-10-14,CUST00274,PROD00037,Asia Pacific,3,137.11,0.0
SALE0004250,2024-07-22,CUST00096,PROD00145,Europe West,10,189.94,0.05
SALE0004251,2024-10-11,CUST00404,PROD00133,Asia Pacific,4,413.4,0.0
SALE0004252,2024-02-17,CUST00311,PROD00151,North America,1,1714.58,0.0
SALE0004253,2024-07-20,CUST00429,PROD00017,Europe South,10,912.21,0.0
SALE0004254,2025-03-05,CUST00819,PROD00091,Europe West,3,1593.99,0.05
SALE0004255,2025-07-16,CUST00582,PROD00166,Europe West,5,33.79,0.0
SALE0004256,2024-01-03,CUST00068,PROD00075,North America,3,1755.21,0.2
SALE0004257,2024-02-10,CUST00272,PROD00086,Europe West,8,742.86,0.2
SALE0004258,2024-03-10,CUST00225,PROD00058,Europe South,8,1716.4,0.0
SALE0004259,2025-11-21,CUST00506,PROD00045,Europe South,2,323.05,0.0
SALE0004260,2025-11-18,CUST00471,PROD00065,North America,6,1443.37,0.1
SALE0004261,2025-01-18,CUST00872,PROD00164,Europe Central,8,1609.75,0.0
SALE0004262,2025-08-15,CUST00572,PROD00134,Europe West,9,1562.07,0.2
SALE0004263,2024-12-06,CUST00647,PROD00035,Europe South,6,1616.14,0.1
SALE0004264,2024-06-10,CUST00684,PROD00159,North America,10,814.74,0.1
SALE0004265,2025-12-01,CUST00286,PROD00053,North America,10,34.45,0.2
SALE0004266,2024-09-10,CUST00232,PROD00156,Europe Central,1,107.41,0.05
SALE0004267,2025-05-11,CUST00279,PROD00099,Europe West,6,676.68,0.1
SALE0004268,2024-11-05,CUST00511,PROD00109,Europe West,7,1426.19,0.0
SALE0004269,2025-08-30,CUST00308,PROD00012,Europe South,5,880.6,0.0
SALE0004270,2024-06-02,CUST00569,PROD00142,Europe South,4,423.2,0.2
SALE0004271,2024-08-14,CUST00902,PROD00104,Europe Central,4,1064.33,0.05
SALE0004272,2024-06-07,CUST00949,PROD00161,Europe South,2,1498.68,0.15
SALE0004273,2025-07-11,CUST00518,PROD00074,Europe West,6,807.84,0.05
SALE0004274,2025-02-15,CUST00430,PROD00162,Europe South,10,507.21,0.0
SALE0004275,2024-11-04,CUST00084,PROD00106,Asia Pacific,4,989.14,0.0
SALE0004276,2025-10-02,CUST00493,PROD00033,Asia Pacific,2,1545.15,0.2
SALE0004277,2024-11-19,CUST00949,PROD00119,Europe South,1,1278.06,0.05
SALE0004278,2025-02-21,CUST00835,PROD00168,North America,7,1965.31,0.0
SALE0004279,2025-03-02,CUST00485,PROD00045,Europe West,1,323.05,0.0
SALE0004280,2025-01-16,CUST00122,PROD00091,Europe West,5,1593.99,0.0
SALE0004281,2025-05-15,CUST00901,PROD00119,Europe South,8,1278.06,0.05
SALE0004282,2025-08-27,CUST00220,PROD00133,North America,7,413.4,0.05
SALE0004283,2024-08-30,CUST00294,PROD00033,Asia Pacific,4,1545.15,0.1
SALE0004284,2024-06-19,CUST00345,PROD00026,Asia Pacific,3,1906.5,0.1
SALE0004285,2024-12-02,CUST00608,PROD00135,Europe West,7,1173.57,0.2
SALE0004286,2024-03-27,CUST00104,PROD00127,Europe West,2,1852.82,
SALE0004287,2024-01-11,CUST00154,PROD00121,Europe Central,9,1187.87,0.05
SALE0004288,2025-05-21,CUST00919,PROD00125,Asia Pacific,2,590.44,0.2
SALE0004289,2025-12-17,CUST00664,PROD00125,Europe South,3,590.44,0.0
SALE0004290,2024-01-05,CUST00483,PROD00051,North America,3,15.11,0.0
